time,wind_speed_100m,wind_speed_10m,wind_direction_100m,wind_gusts_10m,temperature_2m,surface_pressure
2022-11-24 00:00:00,3.212343502260726,1.9017000553046264,335.693553315577,3.2433438534803933,1.8105561503107568,899.7038699135786
2022-11-24 01:00:00,3.9513086723439903,2.5249602917052023,320.4760594229788,6.632138132710131,0.5749662361998931,901.089596406138
2022-11-24 02:00:00,5.672234297209527,3.847870409024563,330.3254346736835,8.989831546127306,0.06075036076545448,900.9126102977182
2022-11-24 03:00:00,4.6618859478882335,3.288096729164197,317.7332830242557,9.706850450780964,-0.7353844711092196,901.3656088831663
2022-11-24 04:00:00,8.75476868932015,5.159817699713764,315.2908886896233,9.843218264213515,-0.18461789969169384,900.9634271644785
2022-11-24 05:00:00,4.878699113445222,3.111368638032579,301.51276283208193,9.627053941757495,-0.4906753157567183,901.0302943618317
2022-11-24 06:00:00,2.590348000190093,1.9425517611721097,298.6668382632996,8.32842289701867,0.1789209273376824,901.149888017539
2022-11-24 07:00:00,2.034508610462753,1.7940643847072302,297.1575447086408,4.946677701750824,0.4830763548000847,901.7507364737389
2022-11-24 08:00:00,2.9907060766532196,2.3146115730448447,290.6739054169574,6.121123463120022,0.5730679905862717,901.713261736495
2022-11-24 09:00:00,3.6319520012087114,1.798389205386206,347.3297273676373,6.7642035058843,1.7142933061510162,903.2208426668606
2022-11-24 10:00:00,0.0,0.0,351.7538909322749,2.317647987612637,5.333826428699503,903.962129126479
2022-11-24 11:00:00,0.0,0.0,314.38008391723946,0.0,6.351299256027091,904.5881925071667
2022-11-24 12:00:00,0.0,0.0,209.3535612664769,3.3817180217681617,7.497130707608303,904.5916681687548
2022-11-24 13:00:00,0.509928231209473,0.7444417562120454,223.10725218735928,5.321420595629055,9.268584042467603,903.9994333101075
2022-11-24 14:00:00,0.0036105153501189147,0.5631987680033378,217.37030189021846,5.163741375963712,9.544567424752223,904.65770807252
2022-11-24 15:00:00,2.6162350444027673,2.7770729961403577,278.23074903307923,3.961407963329143,9.18846279356318,904.8345657712632
2022-11-24 16:00:00,0.0,0.8248283114577053,298.4561119009059,1.7087656005671468,9.079738959445088,904.665529207276
2022-11-24 17:00:00,0.0,0.0,310.52855362451794,1.0685024174082,6.911883498299722,904.0770696252484
2022-11-24 18:00:00,0.0,0.0,282.94384501918955,0.0,4.607531256397039,904.4189193117501
2022-11-24 19:00:00,0.0,0.0,257.25730678684135,0.6554496283555782,2.7189486172383983,905.0799553472099
2022-11-24 20:00:00,0.0,0.0,256.1458665607701,1.2921349804165576,2.6209855819555554,905.2447944970626
2022-11-24 21:00:00,0.0,0.0,262.7456314303475,0.27314424243756896,2.40633380372459,906.345247782804
2022-11-24 22:00:00,0.0,0.0,259.726746505699,1.5801839262162956,2.6840818542933085,906.9423089995214
2022-11-24 23:00:00,0.0,0.0,256.41826768560117,0.0,2.839879372767505,907.4473180332516
2022-11-25 00:00:00,1.8387885194395737,2.3062057523480712,266.2908461214699,5.917916559191275,3.1912735213855585,901.3712521226961
2022-11-25 01:00:00,2.026726997953546,2.157375931724327,260.87020573837054,7.755046273715395,2.1846915853841065,902.0513309817945
2022-11-25 02:00:00,2.250177526582082,2.1337010074635234,258.4709270424131,7.917359479763187,1.962164109111028,902.152338066783
2022-11-25 03:00:00,3.253307017057205,2.417655060004694,256.0711852007861,9.56554115022774,1.9300170575446833,902.5624661127515
2022-11-25 04:00:00,3.9151487163419203,2.519299689848757,255.5647334006174,10.828084606976372,2.7041714769553415,902.8718087293482
2022-11-25 05:00:00,3.641196648084379,2.412119505336501,259.2708966289373,10.997690883448412,3.092611112829787,902.1799735677854
2022-11-25 06:00:00,3.6746638337908637,2.4013583647926806,254.62504795443556,10.739705597724235,3.527197847375965,902.5219119514646
2022-11-25 07:00:00,4.050073058347309,2.5816182871173163,245.43877908622392,10.502061629786553,4.5261839260464125,902.4298993490995
2022-11-25 08:00:00,4.981379277513989,2.767447647809143,252.61106413074702,13.330788192213047,5.623357248830583,903.1449997748933
2022-11-25 09:00:00,5.688949712976688,3.7442480869613406,247.95884213773866,10.076459008639084,8.811211625577439,902.2665414718832
2022-11-25 10:00:00,6.162586463679951,4.242850898878397,236.44343039644696,11.994987086279988,9.577714491125151,902.2053153994203
2022-11-25 11:00:00,7.100705508459379,4.649291590229179,234.521263762763,12.962602315602442,10.45812549118707,901.5588835254184
2022-11-25 12:00:00,9.062532427826696,5.714576540195871,238.01333961610578,13.681981179961616,11.775444652174778,900.3472566845662
2022-11-25 13:00:00,11.200626051293337,6.84526123414017,243.82495424927959,15.40560953518125,12.321068959442698,899.1216984382195
2022-11-25 14:00:00,13.863323688008219,8.76056832497126,246.21298979356948,18.591941657438575,12.502624073899234,897.2921699158353
2022-11-25 15:00:00,14.200639147150362,8.51267486172164,247.0413887040644,22.878469917394185,11.945482249266618,896.267898947896
2022-11-25 16:00:00,14.387217020140895,8.192864770533255,238.74136750554862,23.984992397897795,11.470420608759238,895.6900052306155
2022-11-25 17:00:00,16.355468791461842,8.892108539502935,241.7740406125106,25.791590307249177,9.988601271267612,895.8336887617272
2022-11-25 18:00:00,17.107986639299067,9.379614625979235,254.51673962499234,30.189118177342657,10.511129392668241,895.7929884151763
2022-11-25 19:00:00,19.447969008866256,10.069313342969554,255.17208792089127,31.871480374348067,10.633877708462295,895.2905586935975
2022-11-25 20:00:00,21.77897191894175,11.577825491792716,254.70413838689,34.28546489709027,10.439856787768672,895.6496005591291
2022-11-25 21:00:00,21.86619956398665,10.665204188130224,255.56312406596544,38.43111857994275,10.397662358283203,895.200087998303
2022-11-25 22:00:00,22.031805437177507,10.858174347848406,258.38694639093194,37.502041392667024,10.213355103571814,895.7265934438966
2022-11-25 23:00:00,19.665494162256117,9.959174395871027,258.87630326140885,38.07747428457151,10.213513952477129,895.5878262329711
2022-11-26 00:00:00,17.220515022814926,9.608153951149456,296.4968957349088,35.83936367725606,5.6882544501060694,896.9725983777463
2022-11-26 01:00:00,17.802396087264697,9.880698977085881,271.18255542285954,33.97501273065962,5.243806184793976,895.1578321791345
2022-11-26 02:00:00,18.03620738117518,9.5893539340094,244.4324270943912,33.352764549671036,5.690530027008368,894.6976433559354
2022-11-26 03:00:00,17.686954520326818,9.260951296460687,263.9353088130325,35.9256843259136,4.680877202162613,894.0407582240528
2022-11-26 04:00:00,13.629208460883264,7.126894833512982,254.115147632157,34.239556567628064,5.065568945105931,893.9559224474567
2022-11-26 05:00:00,11.827976176672014,6.3309896789964295,259.3106203050186,26.7739122894663,4.996470106282037,894.809981675253
2022-11-26 06:00:00,10.426828611097992,5.237911521835446,252.52757791712065,23.830640710212045,5.27048943600503,895.4591554147721
2022-11-26 07:00:00,9.702934330809803,3.9955316752066947,243.55747617852398,19.511656588213057,5.0105195198916235,895.9757380598629
2022-11-26 08:00:00,8.366264820359309,3.508068789148475,253.88781440470905,16.633962474094446,5.187496448296705,896.9065850747011
2022-11-26 09:00:00,11.1633407347408,5.59834656584581,261.34732279023046,14.144866321062414,5.868501653181153,898.2905892542753
2022-11-26 10:00:00,14.28859925324285,7.514041439005251,252.5270005499525,17.82873424897295,6.044111322366847,898.7536543547199
2022-11-26 11:00:00,15.687783071951905,8.583138863917366,239.11829525061273,20.57798127551415,6.150921826780553,898.6673082046957
2022-11-26 12:00:00,15.931737488659834,8.516810087765766,263.40389974877974,20.475338421903174,6.110773093217693,898.0803411628656
2022-11-26 13:00:00,16.332296480823622,8.986508852806674,269.679230548398,20.681297057100114,5.9369397228244765,897.4049913200563
2022-11-26 14:00:00,16.602922000079452,9.180063129290854,253.86132772640627,22.832965196952056,4.5252611927597055,898.1109671055233
2022-11-26 15:00:00,13.392665643910293,7.004783231734817,226.83531217722174,18.978607041036014,3.3672385887727163,897.875497280977
2022-11-26 16:00:00,9.917109249512448,5.3258489966335105,244.01835165413243,17.878038522994295,2.323640992647235,897.4860686842195
2022-11-26 17:00:00,6.602692085822492,3.694928960084611,266.4763676085845,13.279036379715997,1.3081801231763128,897.7713243476175
2022-11-26 18:00:00,3.43123880356819,1.608182085971623,281.0703791757299,11.638365847130967,-0.06863765737630456,898.281803587068
2022-11-26 19:00:00,1.3960406037392739,0.875400603322307,269.176369762367,4.658604171641866,-1.6406989599118653,898.6346400984453
2022-11-26 20:00:00,2.0071448366692777,0.8286004006487475,247.1972857329416,3.3504930148299223,-2.968401237815525,898.2575603322308
2022-11-26 21:00:00,1.5419240195115522,0.3584409260449599,247.09851822749727,6.517175068234957,-2.819058983700006,898.6635572488141
2022-11-26 22:00:00,2.4138485102323797,1.1702939798662528,253.80685911791954,2.079226187578886,-3.351150455883429,898.9705970364356
2022-11-26 23:00:00,2.0819718508855516,1.1177209471314176,252.2274395561609,4.248998927527861,-4.045579962774655,899.5121655338423
2022-11-27 00:00:00,2.9206705640463713,2.885642489825483,16.533381360419867,5.011778625394705,-1.8090029598248152,897.7128850986244
2022-11-27 01:00:00,2.7944170045626358,2.450433367317926,311.04169806265696,6.028566737109134,-2.9363852217114754,898.7333532408358
2022-11-27 02:00:00,3.2373374741332395,2.1793542198016054,303.00043753555394,6.834927279535958,-4.128741891749318,899.413951870725
2022-11-27 03:00:00,2.933547697749524,2.4741263438853816,346.89736977045186,7.914776754993806,-4.088726054716192,900.0216533571479
2022-11-27 04:00:00,2.9419863337994077,2.4989783468468287,65.71916698401122,8.291276374829417,-3.983403626548021,899.811089132367
2022-11-27 05:00:00,1.103158639600633,2.4787007827952587,135.43351695081765,8.801252238868274,-5.5049001057901155,898.33177266527
2022-11-27 06:00:00,0.10303899676562489,2.184606959019668,110.07202748547297,9.613753072731242,-6.4026747491528395,898.6538002305856
2022-11-27 07:00:00,0.6574055303111068,2.0976019975797033,73.45406687496586,6.3952556795309246,-6.509793963395747,899.1984997438057
2022-11-27 08:00:00,1.013041850997451,1.9114748702371007,265.7690442419822,4.615447835425832,-5.449713103305642,901.4295918984039
2022-11-27 09:00:00,1.2823551539271962,1.5390728573153771,163.8632196483992,4.286512182480291,-0.8459735999082565,903.4988107889881
2022-11-27 10:00:00,1.042141470389198,0.5440333432373292,168.02254751626901,3.626436184435526,4.384604269700434,904.9148527008085
2022-11-27 11:00:00,0.25815206863827456,0.48199360032881233,168.34318501345535,4.802553729655776,7.040039499921523,905.3606307119562
2022-11-27 12:00:00,1.1399703897219795,0.9109460730030596,200.84551365495145,5.889416648350619,8.614534337995085,904.778223170398
2022-11-27 13:00:00,1.3781688202785378,0.9371991951898699,226.86615962432484,6.4885623177276175,10.078770382681878,903.1652579008723
2022-11-27 14:00:00,2.0339561704132123,1.4340352435322408,219.16977015050657,5.688910825887193,10.71537636859966,902.2143409164734
2022-11-27 15:00:00,3.0315679646224023,2.0394460281976423,241.68131305395968,4.8364399643655025,11.356294532131974,901.4274514365018
2022-11-27 16:00:00,2.1011340765876834,1.0945539965062485,224.17577022145633,6.900071902285376,10.897179238256697,901.3493109635855
2022-11-27 17:00:00,0.854247681779752,0.17210072737338994,244.86281186870946,5.074354513613866,8.793300533776877,900.6520257085615
2022-11-27 18:00:00,0.9441545436280716,0.6766645796257219,220.6107949624286,5.121190532532912,7.152126646587167,900.5697005922201
2022-11-27 19:00:00,1.7540824624748856,1.8902339478960068,207.24051428003042,6.701216668481207,3.5114321053007838,900.642564717956
2022-11-27 20:00:00,2.102224750421283,1.9193796241151444,199.6482807663034,6.890728813612933,0.777103935916306,900.6372225244525
2022-11-27 21:00:00,3.178466366127185,2.29884178530546,208.67931288332386,7.262175962584905,2.8298783771483556,901.0925398769551
2022-11-27 22:00:00,3.3913254768891896,2.2584461647448704,218.67368490951256,9.07916291071447,3.5707850316898964,901.7609559814422
2022-11-27 23:00:00,2.8087993880169257,1.9887563719092254,216.21873860430753,8.18669519428376,2.9525946008442308,902.0847391146945
2022-11-28 00:00:00,2.8619717270061598,1.966958505007449,207.2002177769934,6.791517813942596,2.7727008234112813,901.9649417149492
2022-11-28 01:00:00,3.227483995509627,2.085471925607829,195.22828131120636,8.31890932665683,2.8112159437139637,901.6687385271881
2022-11-28 02:00:00,3.2479585030583333,1.9251553039493037,196.05391236809933,8.274181564430915,2.6228029462849665,902.1404057911982
2022-11-28 03:00:00,3.4458966068922443,2.457754420099401,241.73898550093327,8.10485357362419,3.386628348274321,902.1899995487533
2022-11-28 04:00:00,3.854174970313714,2.367704196577071,242.1569103190995,10.30405837245822,3.7937118652722983,902.4380345672167
2022-11-28 05:00:00,3.6896973064992893,2.200073283413769,223.10766623175235,9.883853122608741,3.1298695602667577,901.2801383975248
2022-11-28 06:00:00,3.574299332994917,2.0961068367880813,219.85670669407554,9.203739757894612,2.932746876363426,901.5658569388244
2022-11-28 07:00:00,3.403311526876485,2.0700774960754496,221.88245433767534,10.124963496462708,2.5828867437166814,901.5285747853477
2022-11-28 08:00:00,4.179689449400502,2.2044123324440483,206.55520159840606,11.355152716344321,4.118763789694785,902.3453097871418
2022-11-28 09:00:00,6.177764275841785,3.5560646261988196,217.71894961797076,11.91993741624843,11.379550836757977,902.1872622274371
2022-11-28 10:00:00,5.689039052365298,3.5985980328357203,215.06335974816685,13.552534687989702,13.0922761137035,902.3704747909579
2022-11-28 11:00:00,5.940421542270791,3.358999229519001,224.0907974176243,13.33042707895953,13.551578758055225,901.9831005778653
2022-11-28 12:00:00,10.095053565806724,5.973291721003458,220.2186233284162,14.938467640500873,13.669522106353103,901.2396277944478
2022-11-28 13:00:00,11.029753242090914,6.360894018861331,218.44432418277358,15.511741167846987,13.33099161540224,899.9883771468928
2022-11-28 14:00:00,11.700656278799924,6.638673042733582,229.36910737935239,17.343038009075713,12.146945937473463,898.8949310384229
2022-11-28 15:00:00,11.62198833683431,6.410627717036312,236.4577920267028,16.4042452329451,12.389063272253605,898.7107146936036
2022-11-28 16:00:00,10.272416198245706,5.362756082744,251.99384351687485,15.986314286754897,11.721029136045209,898.0754794146934
2022-11-28 17:00:00,9.655276255337728,4.929030868218286,221.19939017137688,17.617138860402957,11.21420311422182,897.0980548563394
2022-11-28 18:00:00,7.966846248775691,3.839648025530818,209.47113444610824,16.08211026480291,11.390286346804569,897.3988476310941
2022-11-28 19:00:00,8.884883561819176,4.2898784194684065,217.2191879678128,15.805417398399587,12.689839663141964,897.7015848392971
2022-11-28 20:00:00,9.706618192928714,4.542131561046622,216.79206839827629,16.45210203089991,12.6840039718733,897.4190563027137
2022-11-28 21:00:00,8.325882555965887,3.941739450372964,219.35179692154833,16.27610715642447,12.986311348024243,896.5390231699446
2022-11-28 22:00:00,8.096469402309385,3.8228084939264786,225.92918197397245,16.255517634482672,13.19942380986341,895.5928567236043
2022-11-28 23:00:00,6.849811238731018,3.26007070711168,214.04848215021002,14.6513296269213,12.743984697297819,895.568090021306
2022-11-29 00:00:00,3.9782925007638443,1.7049145424891758,207.6767429526745,11.432982781543345,12.727182561930007,897.4404947660466
2022-11-29 01:00:00,3.151433641281874,1.3883818642446324,216.45249125988124,9.545148616678656,12.078775582778327,896.0744298547221
2022-11-29 02:00:00,2.603985332357969,1.2416253429190494,218.76873628390138,6.872454202162842,11.9558478526642,895.756613060989
2022-11-29 03:00:00,2.173169837525031,0.9676656874694443,268.3206093548236,4.1359548069716405,10.905311042172361,895.5752367266485
2022-11-29 04:00:00,0.45260296013801815,0.10383821833899598,274.9665841883022,5.899923108459421,10.907383181512575,894.4907300323064
2022-11-29 05:00:00,1.7287382708840364,0.6376476298328491,336.8143509547264,6.105108817400696,10.123061936742124,895.1773783743552
2022-11-29 06:00:00,2.389980018870083,1.4020847968774888,306.8775083142048,8.021157123419783,9.630082459933108,895.3697580778046
2022-11-29 07:00:00,2.5239238301521016,1.4184706269436338,309.0352511651214,7.517786065829048,10.252351707408206,895.7926092802376
2022-11-29 08:00:00,1.7312119084196356,0.9121383867420307,252.83714141402606,6.398974632503542,9.98777498140999,894.7401783492439
2022-11-29 09:00:00,3.3536685563502244,2.1095579617448976,278.6729257244318,5.556486698920932,10.591099723148748,893.5085945393367
2022-11-29 10:00:00,2.4630225292308063,1.4227627101976208,284.6652638408772,6.021111942145961,10.677459313451362,893.9590418620795
2022-11-29 11:00:00,5.345580991058213,2.4015714276785114,289.63342754054844,9.866362975722684,10.170291570555667,894.5824753667854
2022-11-29 12:00:00,8.989188930535438,4.696609252655065,295.58481451994805,14.23175077922536,9.01887254488454,894.2620502590106
2022-11-29 13:00:00,11.260541602735167,6.744048766544934,289.86072874436155,18.781810199457187,8.500941970991732,894.9111829283347
